order_id,product_id,quantity,unit_price,discount_pct,gross_sales,discount_amount,net_sales,product_cost,shipping_cost,fulfillment_cost,gross_profit_before_marketing,profit,profit_margin_pct
O009343,P0090,1,6645.06,10.65,6645.06,707.7,5937.36,4977.74,677.18,610.46,282.43999999999994,-328.02,-5.52
O009343,P0020,1,571.07,3.32,571.07,18.96,552.11,448.13,113.35,94.64,-9.369999999999976,-104.01,-18.84
O009343,P0015,3,12656.42,28.51,37969.26,10825.04,27144.22,28386.93,287.04,221.44,-1529.749999999999,-1751.19,-6.45
O009343,P0040,1,3411.56,16.71,3411.56,570.07,2841.49,2758.38,325.41,223.89,-242.30000000000035,-466.19,-16.41
O009344,P0032,3,1019.19,32.0,3057.57,978.42,2079.15,2446.86,516.27,462.1,-883.98,-1346.08,-64.74
O009345,P0109,2,2918.02,2.41,5836.04,140.65,5695.39,4865.22,471.48,313.97,358.69000000000005,44.72,0.79
O009346,P0112,1,6199.85,32.0,6199.85,1983.95,4215.9,3953.09,224.86,193.24,37.94999999999948,-155.29,-3.68
O009346,P0030,3,13469.52,19.3,40408.56,7798.85,32609.71,23732.31,329.15,216.91,8548.249999999998,8331.34,25.55
O009346,P0128,2,286.63,13.71,573.26,78.59,494.67,520.84,397.18,337.85,-423.35,-761.2,-153.88
O009346,P0046,1,5627.13,10.17,5627.13,572.28,5054.85,3545.38,270.88,203.65,1238.5900000000001,1034.94,20.47
O009346,P0007,1,15044.28,16.14,15044.28,2428.15,12616.13,11306.3,243.88,190.15,1065.9499999999998,875.8,6.94
O009347,P0015,1,12656.42,25.96,12656.42,3285.61,9370.81,9462.31,548.56,370.7,-640.06,-1010.76,-10.79
O009348,P0113,1,17008.53,17.67,17008.53,3005.41,14003.12,14065.09,333.62,253.85,-395.58999999999935,-649.44,-4.64
O009349,P0094,2,7018.96,1.22,14037.92,171.26,13866.66,8590.78,134.26,88.31,5141.619999999999,5053.31,36.44
O009349,P0082,2,3541.05,21.06,7082.1,1491.49,5590.61,5871.94,324.58,209.61,-605.9099999999999,-815.52,-14.59
O009350,P0032,4,1019.19,19.28,4076.76,786.0,3290.76,3262.48,443.63,314.79,-415.3499999999998,-730.14,-22.19
O009351,P0020,2,571.07,11.32,1142.14,129.29,1012.85,896.26,519.45,447.66,-402.86,-850.52,-83.97
O009352,P0079,3,7119.23,23.6,21357.69,5040.41,16317.28,14876.97,249.05,168.85,1191.2600000000014,1022.41,6.27
O009352,P0002,2,12946.32,22.38,25892.64,5794.77,20097.87,16791.82,366.69,290.71,2939.359999999999,2648.65,13.18
O009353,P0014,3,19566.14,7.97,58698.42,4678.26,54020.16,45064.35,562.4,419.13,8393.410000000005,7974.28,14.76
O009354,P0055,1,3314.76,4.36,3314.76,144.52,3170.24,2642.51,112.19,74.12,415.53999999999957,341.42,10.77
O009355,P0017,3,6610.48,15.55,19831.44,3083.79,16747.65,14701.86,110.67,91.49,1935.1200000000008,1843.63,11.01
O009355,P0015,1,12656.42,10.63,12656.42,1345.38,11311.04,9462.31,459.48,327.86,1389.2500000000014,1061.39,9.38
O009356,P0079,4,7119.23,12.05,28476.92,3431.47,25045.45,19835.96,54.24,47.29,5155.250000000002,5107.96,20.39
O009357,P0003,2,216.76,7.34,433.52,31.82,401.7,360.58,408.0,345.82,-366.88,-712.7,-177.42
O009357,P0056,1,3435.37,12.86,3435.37,441.79,2993.58,2058.15,194.32,124.12,741.1099999999999,616.99,20.61
O009358,P0139,1,164.91,6.27,164.91,10.34,154.57,121.52,264.79,198.71,-231.74,-430.45,-278.48
O009359,P0015,3,12656.42,21.55,37969.26,8182.38,29786.88,28386.93,247.44,172.87,1152.5100000000007,979.64,3.29
O009359,P0018,4,358.1,19.48,1432.4,279.03,1153.37,1117.92,103.08,76.07,-67.63000000000018,-143.7,-12.46
O009359,P0001,1,11190.99,4.78,11190.99,534.93,10656.06,7242.77,151.58,129.4,3261.709999999999,3132.31,29.39
O009360,P0092,1,169.12,9.61,169.12,16.25,152.87,104.05,273.76,238.2,-224.94,-463.14,-302.96
O009361,P0083,1,12868.65,27.99,12868.65,3601.94,9266.71,10106.78,224.81,158.75,-1064.8800000000015,-1223.63,-13.2
O009362,P0017,2,6610.48,4.26,13220.96,563.21,12657.75,9801.24,495.3,329.29,2361.21,2031.92,16.05
O009363,P0042,1,8137.8,32.0,8137.8,2604.1,5533.7,6820.54,269.07,169.87,-1555.91,-1725.78,-31.19
O009363,P0001,3,11190.99,23.14,33572.97,7768.79,25804.18,21728.31,1003.89,752.16,3071.979999999999,2319.82,8.99
O009363,P0007,1,15044.28,18.03,15044.28,2712.48,12331.8,11306.3,458.92,404.36,566.5799999999999,162.22,1.32
O009363,P0053,1,4435.94,17.05,4435.94,756.33,3679.61,2608.6,157.2,121.95,913.8100000000002,791.86,21.52
O009364,P0079,2,7119.23,16.14,14238.46,2298.09,11940.37,9917.98,292.02,218.5,1730.3700000000013,1511.87,12.66
O009365,P0031,2,804.72,20.4,1609.44,328.33,1281.11,987.66,216.25,190.3,77.19999999999993,-113.1,-8.83
O009365,P0109,4,2918.02,18.47,11672.08,2155.83,9516.25,9730.44,481.07,388.11,-695.2600000000004,-1083.37,-11.38
O009366,P0071,1,479.01,15.28,479.01,73.19,405.82,347.8,163.09,112.3,-105.07000000000002,-217.37,-53.56
O009367,P0004,1,3111.76,15.91,3111.76,495.08,2616.68,2205.02,563.56,394.14,-151.9000000000001,-546.04,-20.87
O009367,P0023,1,586.97,5.16,586.97,30.29,556.68,437.81,485.76,387.56,-366.89000000000004,-754.45,-135.53
O009368,P0082,2,3541.05,2.75,7082.1,194.76,6887.34,5871.94,51.4,37.29,964.0000000000006,926.71,13.46
O009368,P0018,4,358.1,26.97,1432.4,386.32,1046.08,1117.92,315.14,199.38,-386.98000000000013,-586.36,-56.05
O009369,P0004,2,3111.76,20.61,6223.52,1282.67,4940.85,4410.04,212.99,141.45,317.8200000000004,176.37,3.57
O009369,P0096,1,354.67,7.66,354.67,27.17,327.5,257.68,301.63,244.39,-231.81,-476.2,-145.4
O009370,P0086,2,3194.84,16.92,6389.68,1081.13,5308.55,3903.02,150.36,131.64,1255.17,1123.53,21.16
O009371,P0072,1,388.5,10.66,388.5,41.41,347.09,258.88,100.07,89.83,-11.860000000000014,-101.69,-29.3
O009371,P0012,1,1254.01,20.18,1254.01,253.06,1000.95,823.65,93.65,59.24,83.65000000000006,24.41,2.44
O009372,P0077,2,4694.66,5.4,9389.32,507.02,8882.3,5862.4,110.65,81.94,2909.2499999999995,2827.31,31.83
O009373,P0024,1,1084.37,5.33,1084.37,57.8,1026.57,885.24,234.9,197.13,-93.57000000000008,-290.7,-28.32
O009373,P0062,2,583.23,6.17,1166.46,71.97,1094.49,775.04,63.46,55.49,255.99000000000004,200.5,18.32
O009374,P0080,5,1487.1,15.18,7435.5,1128.71,6306.79,6029.55,239.88,213.35,37.359999999999786,-175.99,-2.79
O009374,P0009,3,13095.23,22.44,39285.69,8815.71,30469.98,24343.44,146.14,127.31,5980.400000000001,5853.09,19.21
O009375,P0020,3,571.07,7.1,1713.21,121.64,1591.57,1344.39,570.57,485.5,-323.3900000000002,-808.89,-50.82
O009376,P0056,2,3435.37,11.1,6870.74,762.65,6108.09,4116.3,508.73,341.66,1483.06,1141.4,18.69
O009377,P0062,1,583.23,21.33,583.23,124.4,458.83,387.52,459.94,389.69,-388.63,-778.32,-169.63
O009378,P0048,2,2214.82,18.76,4429.64,831.0,3598.64,3183.02,148.04,109.64,267.5799999999999,157.94,4.39
O009379,P0092,1,169.12,18.03,169.12,30.49,138.63,104.05,141.5,92.38,-106.92,-199.3,-143.76
O009379,P0007,3,15044.28,10.92,45132.84,4928.51,40204.33,33918.9,135.35,107.95,6150.08,6042.13,15.03
O009379,P0031,6,804.72,10.27,4828.32,495.87,4332.45,2962.98,279.64,211.19,1089.83,878.64,20.28
O009380,P0002,1,12946.32,10.62,12946.32,1374.9,11571.42,8395.91,961.48,755.37,2214.03,1458.66,12.61
O009380,P0119,1,4024.67,10.36,4024.67,416.96,3607.71,2634.06,60.83,45.46,912.82,867.36,24.04
O009381,P0019,3,203.14,11.1,609.42,67.65,541.77,469.5,291.18,264.36,-218.91000000000003,-483.27,-89.2
O009382,P0025,2,13550.39,19.04,27100.78,5159.99,21940.79,18343.54,500.55,332.89,3096.7,2763.81,12.6
O009383,P0066,4,461.93,9.79,1847.72,180.89,1666.83,1424.48,71.94,56.08,170.4099999999999,114.33,6.86
O009383,P0005,7,466.92,19.43,3268.44,635.06,2633.38,2137.03,522.42,390.24,-26.07000000000005,-416.31,-15.81
O009384,P0051,2,8998.6,13.27,17997.2,2388.23,15608.97,14259.06,314.23,226.66,1035.6799999999998,809.02,5.18
O009385,P0117,2,4322.51,16.24,8645.02,1403.95,7241.07,6250.2,172.52,107.91,818.3499999999999,710.44,9.81
O009386,P0008,1,6092.87,5.46,6092.87,332.67,5760.2,4956.09,118.03,99.01,686.0799999999997,587.07,10.19
O009386,P0001,1,11190.99,6.36,11190.99,711.75,10479.24,7242.77,158.51,117.65,3077.959999999999,2960.31,28.25
O009387,P0048,3,2214.82,29.35,6644.46,1950.15,4694.31,4774.53,610.91,451.34,-691.1299999999993,-1142.47,-24.34
O009387,P0138,1,4759.13,9.17,4759.13,436.41,4322.72,3863.91,412.57,259.23,46.24000000000041,-212.99,-4.93
O009388,P0100,3,269.16,13.91,807.48,112.32,695.16,538.26,288.65,190.22,-131.75,-321.97,-46.32
O009389,P0088,3,13302.92,29.49,39908.76,11769.09,28139.67,31871.49,88.17,76.77,-3819.9900000000034,-3896.76,-13.85
O009390,P0128,1,286.63,3.55,286.63,10.18,276.45,260.42,236.04,200.2,-220.01000000000002,-420.21,-152.0
O009391,P0028,3,22191.34,31.97,66574.02,21283.71,45290.31,42618.3,310.88,275.8,2361.1299999999947,2085.33,4.6
O009391,P0066,3,461.93,18.09,1385.79,250.69,1135.1,1068.36,255.98,207.91,-189.23999999999998,-397.15,-34.99
O009391,P0132,1,294.93,21.31,294.93,62.85,232.08,211.68,154.87,118.44,-134.47,-252.91,-108.98
O009391,P0119,5,4024.67,4.47,20123.35,899.51,19223.84,13170.3,310.94,227.46,5742.600000000001,5515.14,28.69
O009392,P0104,1,174.57,4.92,174.57,8.59,165.98,137.1,107.96,83.45,-79.08,-162.53,-97.92
O009393,P0014,3,19566.14,3.04,58698.42,1784.43,56913.99,45064.35,451.69,364.06,11397.949999999999,11033.89,19.39
O009393,P0002,1,12946.32,12.65,12946.32,1637.71,11308.61,8395.91,255.51,178.17,2657.1900000000005,2479.02,21.92
O009393,P0107,3,12272.12,22.42,36816.36,8254.23,28562.13,25991.7,187.39,136.62,2383.0400000000004,2246.42,7.87
O009394,P0072,3,388.5,10.1,1165.5,117.72,1047.78,776.64,569.81,460.52,-298.66999999999996,-759.19,-72.46
O009394,P0074,1,402.44,7.24,402.44,29.14,373.3,309.55,49.25,43.85,14.5,-29.35,-7.86
O009394,P0062,5,583.23,21.14,2916.15,616.47,2299.68,1937.6,299.22,224.58,62.8599999999999,-161.72,-7.03
O009395,P0053,3,4435.94,11.24,13307.82,1495.8,11812.02,7825.8,300.07,195.23,3686.15,3490.92,29.55
O009396,P0081,5,496.44,5.86,2482.2,145.46,2336.74,1546.4,93.08,67.07,697.2599999999996,630.19,26.97
O009396,P0085,1,1011.81,29.52,1011.81,298.69,713.12,606.38,319.01,244.24,-212.26999999999998,-456.51,-64.02
O009397,P0108,5,8356.62,5.93,41783.1,2477.74,39305.36,27788.8,797.56,715.7,10719.000000000002,10003.3,25.45
O009398,P0054,2,13330.72,4.53,26661.44,1207.76,25453.68,19029.16,610.47,415.74,5814.05,5398.31,21.21
O009398,P0103,1,457.19,18.31,457.19,83.71,373.48,335.77,138.64,117.07,-100.92999999999995,-218.0,-58.37
O009399,P0045,1,1944.97,19.05,1944.97,370.52,1574.45,1267.98,143.67,91.95,162.80000000000004,70.85,4.5
O009400,P0004,2,3111.76,7.88,6223.52,490.41,5733.11,4410.04,274.05,178.53,1049.0199999999998,870.49,15.18
O009400,P0095,1,1531.41,0.81,1531.41,12.4,1519.01,1271.15,284.27,195.72,-36.41000000000008,-232.13,-15.28
O009401,P0083,1,12868.65,4.42,12868.65,568.79,12299.86,10106.78,155.29,139.13,2037.79,1898.66,15.44
O009402,P0037,1,3389.93,29.24,3389.93,991.22,2398.71,2013.01,236.1,171.2,149.60000000000005,-21.6,-0.9
O009402,P0061,1,4727.51,7.01,4727.51,331.4,4396.11,2924.68,435.53,394.16,1035.8999999999999,641.74,14.6
O009402,P0014,3,19566.14,17.95,58698.42,10536.37,48162.05,45064.35,157.04,119.37,2940.6600000000044,2821.29,5.86
O009403,P0057,3,715.02,16.99,2145.06,364.45,1780.61,1413.36,110.38,68.71,256.87,188.16,10.57
O009403,P0003,1,216.76,16.34,216.76,35.42,181.34,180.29,73.03,63.73,-71.97999999999999,-135.71,-74.84
O009404,P0075,1,663.9,26.87,663.9,178.39,485.51,439.0,449.23,288.71,-402.72,-691.43,-142.41
O009404,P0035,3,3467.9,19.86,10403.7,2066.17,8337.53,8087.55,333.71,297.18,-83.7299999999995,-380.91,-4.57
O009405,P0099,4,311.86,17.77,1247.44,221.67,1025.77,832.68,411.31,282.45,-218.21999999999997,-500.67,-48.81
O009405,P0004,2,3111.76,10.62,6223.52,660.94,5562.58,4410.04,513.02,368.96,639.52,270.56,4.86
O009406,P0041,2,10224.7,14.86,20449.4,3038.78,17410.62,17065.66,553.89,426.03,-208.93000000000086,-634.96,-3.65
O009406,P0030,3,13469.52,6.56,40408.56,2650.8,37757.76,23732.31,304.81,219.64,13720.640000000001,13501.0,35.76
O009406,P0043,1,10143.22,7.67,10143.22,777.98,9365.24,6132.5,617.25,498.04,2615.49,2117.45,22.61
O009407,P0063,7,5367.44,27.99,37572.08,10516.43,27055.65,22362.34,422.42,374.69,4270.890000000001,3896.2,14.4
O009407,P0005,1,466.92,19.42,466.92,90.68,376.24,305.29,441.9,308.62,-370.95,-679.57,-180.62
O009408,P0040,4,3411.56,6.91,13646.24,942.96,12703.28,11033.52,675.26,434.36,994.5000000000002,560.14,4.41
O009409,P0103,1,457.19,5.3,457.19,24.23,432.96,335.77,397.78,297.59,-300.59,-598.18,-138.16
O009410,P0063,2,5367.44,15.93,10734.88,1710.07,9024.81,6389.24,298.22,250.02,2337.3499999999995,2087.33,23.13
O009410,P0051,1,8998.6,6.65,8998.6,598.41,8400.19,7129.53,184.26,142.73,1086.4000000000008,943.67,11.23
O009411,P0077,2,4694.66,22.44,9389.32,2106.96,7282.36,5862.4,386.91,333.62,1033.05,699.43,9.6
O009411,P0126,1,3406.48,11.68,3406.48,397.88,3008.6,3120.35,212.47,177.68,-324.22,-501.9,-16.68
O009411,P0020,3,571.07,5.79,1713.21,99.19,1614.02,1344.39,321.7,250.22,-52.07000000000011,-302.29,-18.73
O009412,P0138,2,4759.13,20.47,9518.26,1948.39,7569.87,7727.82,305.29,234.41,-463.23999999999984,-697.65,-9.22
O009412,P0133,2,293.53,31.17,587.06,182.99,404.07,393.9,646.06,501.86,-635.8899999999999,-1137.75,-281.57
O009412,P0079,2,7119.23,24.84,14238.46,3536.83,10701.63,9917.98,257.55,177.75,526.0999999999997,348.35,3.26
O009413,P0102,2,3391.79,11.97,6783.58,811.99,5971.59,4503.6,212.67,170.46,1255.3199999999997,1084.86,18.17
O009414,P0004,1,3111.76,17.47,3111.76,543.62,2568.14,2205.02,175.2,156.15,187.9199999999999,31.77,1.24
O009414,P0039,5,336.22,8.65,1681.1,145.42,1535.68,977.15,731.29,571.43,-172.75999999999988,-744.19,-48.46
O009415,P0128,2,286.63,8.49,573.26,48.67,524.59,520.84,104.42,84.21,-100.67,-184.88,-35.24
O009416,P0043,3,10143.22,8.13,30429.66,2473.93,27955.73,18397.5,223.67,156.81,9334.56,9177.75,32.83
O009417,P0019,1,203.14,4.48,203.14,9.1,194.04,156.5,158.03,138.75,-120.49000000000001,-259.24,-133.6
O009417,P0018,4,358.1,20.29,1432.4,290.63,1141.77,1117.92,270.34,174.09,-246.49000000000007,-420.58,-36.84
O009417,P0014,2,19566.14,13.11,39132.28,5130.24,34002.04,30042.9,405.71,259.62,3553.4299999999994,3293.81,9.69
O009418,P0024,1,1084.37,3.94,1084.37,42.72,1041.65,885.24,235.7,187.88,-79.2899999999999,-267.17,-25.65
O009419,P0078,2,8935.22,18.64,17870.44,3331.05,14539.39,11428.3,574.71,465.0,2536.38,2071.38,14.25
O009420,P0128,1,286.63,5.45,286.63,15.62,271.01,260.42,489.22,319.06,-478.63000000000005,-797.69,-294.34
O009420,P0097,3,3722.23,30.09,11166.69,3360.06,7806.63,8640.48,288.55,202.25,-1122.3999999999994,-1324.65,-16.97
O009421,P0003,1,216.76,31.83,216.76,68.99,147.77,180.29,233.08,182.81,-265.6,-448.41,-303.45
O009421,P0115,4,1140.38,16.22,4561.52,739.88,3821.64,2704.92,92.89,64.1,1023.8299999999998,959.73,25.11
O009422,P0004,1,3111.76,3.71,3111.76,115.45,2996.31,2205.02,381.83,252.77,409.46,156.69,5.23
O009422,P0114,1,6215.19,17.04,6215.19,1059.07,5156.12,5005.29,188.71,166.52,-37.88000000000008,-204.4,-3.96
O009423,P0001,5,11190.99,11.53,55954.95,6451.61,49503.34,36213.85,396.72,299.83,12892.769999999999,12592.94,25.44
O009423,P0041,1,10224.7,6.83,10224.7,698.35,9526.35,8532.83,408.6,327.89,584.9200000000004,257.03,2.7
O009423,P0087,2,1769.45,15.42,3538.9,545.7,2993.2,2252.8,1045.12,771.53,-304.72000000000025,-1076.25,-35.96
O009424,P0042,4,8137.8,3.76,32551.2,1223.93,31327.27,27282.16,349.32,220.26,3695.7900000000004,3475.53,11.09
O009425,P0100,3,269.16,4.67,807.48,37.71,769.77,538.26,589.12,392.06,-357.61,-749.67,-97.39
O009425,P0132,1,294.93,12.41,294.93,36.6,258.33,211.68,135.13,120.24,-88.48000000000002,-208.72,-80.8
O009425,P0011,5,10003.14,17.68,50015.7,8842.78,41172.92,31227.55,270.27,230.07,9675.099999999999,9445.03,22.94
O009426,P0091,1,9185.01,26.69,9185.01,2451.48,6733.53,6139.18,450.47,331.76,143.87999999999943,-187.88,-2.79
O009426,P0092,1,169.12,4.57,169.12,7.73,161.39,104.05,536.79,388.7,-479.45,-868.15,-537.92
O009427,P0064,5,611.19,28.99,3055.95,885.92,2170.03,2074.85,419.76,300.59,-324.5799999999997,-625.17,-28.81
O009427,P0085,2,1011.81,10.7,2023.62,216.53,1807.09,1212.76,297.95,199.0,296.37999999999994,97.38,5.39
O009428,P0078,5,8935.22,4.09,44676.1,1827.25,42848.85,28570.75,557.36,433.88,13720.739999999998,13286.86,31.01
O009429,P0096,1,354.67,14.59,354.67,51.75,302.92,257.68,341.6,308.55,-296.36,-604.91,-199.69
O009429,P0079,2,7119.23,18.66,14238.46,2656.9,11581.56,9917.98,116.45,102.91,1547.1299999999999,1444.22,12.47
O009430,P0067,2,311.59,24.2,623.18,150.81,472.37,472.24,645.77,464.9,-645.64,-1110.54,-235.1
O009431,P0044,2,13270.91,17.96,26541.82,4766.91,21774.91,20373.4,69.7,55.59,1331.8099999999984,1276.22,5.86
O009432,P0077,2,4694.66,28.06,9389.32,2634.64,6754.68,5862.4,97.3,70.48,794.9800000000007,724.5,10.73
O009433,P0007,1,15044.28,13.86,15044.28,2085.14,12959.14,11306.3,148.09,96.46,1504.7500000000002,1408.29,10.87
O009433,P0050,1,6519.64,4.44,6519.64,289.47,6230.17,5151.73,351.46,281.58,726.9800000000005,445.4,7.15
O009434,P0111,3,3837.79,20.83,11513.37,2398.23,9115.14,8474.88,58.96,52.4,581.3000000000002,528.9,5.8
O009435,P0114,2,6215.19,8.67,12430.38,1077.71,11352.67,10010.58,228.44,141.64,1113.65,972.01,8.56
O009436,P0016,1,13825.04,10.02,13825.04,1385.27,12439.77,9693.06,43.12,27.44,2703.590000000001,2676.15,21.51
O009437,P0007,1,15044.28,14.17,15044.28,2131.77,12912.51,11306.3,212.39,147.31,1393.820000000001,1246.51,9.65
O009438,P0057,3,715.02,13.79,2145.06,295.8,1849.26,1413.36,361.86,288.3,74.04000000000008,-214.26,-11.59
O009438,P0128,2,286.63,4.3,573.26,24.65,548.61,520.84,214.57,190.21,-186.8,-377.01,-68.72
O009439,P0049,3,4840.93,7.17,14522.79,1041.28,13481.51,10678.89,260.39,182.25,2542.230000000001,2359.98,17.51
O009439,P0132,2,294.93,11.53,589.86,68.01,521.85,423.36,199.24,177.18,-100.75,-277.93,-53.26
O009440,P0048,5,2214.82,8.7,11074.1,963.45,10110.65,7957.55,309.33,271.76,1843.7699999999995,1572.01,15.55
O009441,P0017,3,6610.48,4.06,19831.44,805.16,19026.28,14701.86,246.53,180.8,4077.889999999998,3897.09,20.48
O009442,P0127,1,273.99,24.07,273.99,65.95,208.04,244.17,534.6,341.33,-570.73,-912.06,-438.41
O009442,P0069,2,4748.37,25.57,9496.74,2428.32,7068.42,6728.16,114.09,103.02,226.17000000000021,123.15,1.74
O009443,P0101,2,4618.3,9.1,9236.6,840.53,8396.07,6427.32,315.02,215.99,1653.73,1437.74,17.12
O009443,P0058,1,4996.63,22.09,4996.63,1103.76,3892.87,3811.71,106.12,89.52,-24.96000000000015,-114.48,-2.94
O009444,P0028,2,22191.34,3.66,44382.68,1624.41,42758.27,28412.2,64.87,55.98,14281.199999999995,14225.22,33.27
O009445,P0098,1,3214.85,10.63,3214.85,341.74,2873.11,2396.04,273.75,197.94,203.32000000000016,5.38,0.19
O009446,P0048,1,2214.82,3.44,2214.82,76.19,2138.63,1591.51,409.74,261.36,137.3800000000001,-123.98,-5.8
O009447,P0046,4,5627.13,32.0,22508.52,7202.73,15305.79,14181.52,262.74,209.31,861.5300000000004,652.22,4.26
O009447,P0088,4,13302.92,9.98,53211.68,5310.53,47901.15,42495.32,149.91,129.82,5255.920000000002,5126.1,10.7
O009447,P0056,2,3435.37,32.0,6870.74,2198.64,4672.1,4116.3,656.48,467.77,-100.67999999999984,-568.45,-12.17
O009447,P0042,2,8137.8,7.54,16275.6,1227.18,15048.42,13641.08,177.28,123.97,1230.0600000000002,1106.09,7.35
O009447,P0108,1,8356.62,20.23,8356.62,1690.54,6666.08,5557.76,385.33,245.92,722.9899999999998,477.07,7.16
O009448,P0060,4,5164.73,14.88,20658.92,3074.05,17584.87,14652.52,285.76,193.97,2646.5899999999983,2452.62,13.95
O009449,P0003,1,216.76,7.94,216.76,17.21,199.55,180.29,148.66,95.0,-129.39999999999998,-224.4,-112.45
O009449,P0090,1,6645.06,32.0,6645.06,2126.42,4518.64,4977.74,353.14,309.28,-812.2399999999994,-1121.52,-24.82
O009450,P0011,2,10003.14,16.26,20006.28,3253.02,16753.26,12491.02,92.62,80.57,4169.619999999998,4089.05,24.41
O009450,P0073,2,11356.84,6.37,22713.68,1446.86,21266.82,17517.68,519.39,364.58,3229.7499999999995,2865.17,13.47
O009450,P0082,3,3541.05,11.46,10623.15,1217.41,9405.74,8807.91,237.47,187.01,360.3599999999999,173.35,1.84
O009451,P0001,1,11190.99,2.33,11190.99,260.75,10930.24,7242.77,493.98,353.68,3193.4899999999993,2839.81,25.98
O009451,P0096,2,354.67,10.73,709.34,76.11,633.23,515.36,239.76,202.66,-121.88999999999999,-324.55,-51.25
O009451,P0045,3,1944.97,7.68,5834.91,448.12,5386.79,3803.94,120.69,105.35,1462.1599999999999,1356.81,25.19
O009452,P0111,2,3837.79,8.99,7675.58,690.03,6985.55,5649.92,787.34,607.21,548.2900000000001,-58.92,-0.84
O009453,P0096,2,354.67,4.95,709.34,35.11,674.23,515.36,1004.62,840.12,-845.75,-1685.87,-250.04
O009454,P0026,1,479.5,5.89,479.5,28.24,451.26,354.81,285.95,239.24,-189.5,-428.74,-95.01
O009454,P0094,2,7018.96,17.96,14037.92,2521.21,11516.71,8590.78,477.36,339.29,2448.5699999999983,2109.28,18.31
O009455,P0011,3,10003.14,14.96,30009.42,4489.41,25520.01,18736.53,176.44,143.77,6607.04,6463.27,25.33
O009456,P0106,5,369.52,26.98,1847.6,498.48,1349.12,1170.7,105.66,86.12,72.75999999999985,-13.36,-0.99
O009457,P0096,4,354.67,5.96,1418.68,84.55,1334.13,1030.72,653.18,412.64,-349.76999999999987,-762.41,-57.15
O009458,P0061,1,4727.51,7.69,4727.51,363.55,4363.96,2924.68,425.76,342.26,1013.5200000000002,671.26,15.38
O009458,P0078,1,8935.22,10.47,8935.22,935.52,7999.7,5714.15,578.59,375.1,1706.96,1331.86,16.65
O009458,P0014,5,19566.14,10.39,97830.7,10164.61,87666.09,75107.25,213.18,142.99,12345.659999999996,12202.67,13.92
O009459,P0007,1,15044.28,32.0,15044.28,4814.17,10230.11,11306.3,201.57,172.8,-1277.7599999999986,-1450.56,-14.18
O009460,P0070,1,137.81,3.65,137.81,5.03,132.78,84.26,344.23,283.32,-295.71000000000004,-579.03,-436.08
O009460,P0041,2,10224.7,4.26,20449.4,871.14,19578.26,17065.66,114.15,94.3,2398.4499999999985,2304.15,11.77
O009461,P0030,1,13469.52,29.3,13469.52,3946.57,9522.95,7910.77,64.82,56.41,1547.3600000000004,1490.95,15.66
O009461,P0105,3,4639.49,5.84,13918.47,812.84,13105.63,10091.43,218.32,154.26,2795.8799999999987,2641.62,20.16
O009461,P0109,4,2918.02,15.43,11672.08,1801.0,9871.08,9730.44,727.01,568.24,-586.3700000000006,-1154.61,-11.7
O009462,P0036,3,13872.57,7.96,41617.71,3312.77,38304.94,26129.01,462.51,350.08,11713.420000000004,11363.34,29.67
O009463,P0054,1,13330.72,32.0,13330.72,4265.83,9064.89,9514.58,1083.78,890.35,-1533.4700000000005,-2423.82,-26.74
O009463,P0039,1,336.22,3.02,336.22,10.15,326.07,195.43,624.33,470.7,-493.69000000000005,-964.39,-295.76
O009464,P0041,1,10224.7,3.88,10224.7,396.72,9827.98,8532.83,121.91,98.49,1173.2399999999996,1074.75,10.94
O009464,P0084,1,4981.49,24.35,4981.49,1212.99,3768.5,3174.05,581.71,478.87,12.739999999999782,-466.13,-12.37
O009464,P0010,2,5075.1,5.69,10150.2,577.55,9572.65,7111.04,812.46,725.89,1649.1499999999996,923.26,9.64
