snapshot_date,product_id,inventory_units,reorder_level,inventory_value
2023-06-01,P0135,200,28,41456.0
2023-07-01,P0135,164,70,33993.92
2023-08-01,P0135,170,43,35237.6
2023-09-01,P0135,125,74,25910.0
2023-10-01,P0135,101,45,20935.28
2023-11-01,P0135,199,49,41248.72
2023-12-01,P0135,175,74,36274.0
2024-01-01,P0135,150,64,31092.0
2024-02-01,P0135,177,47,36688.56
2024-03-01,P0135,153,86,31713.84
2024-04-01,P0135,161,55,33372.08
2024-05-01,P0135,215,82,44565.2
2024-06-01,P0135,170,79,35237.6
2024-07-01,P0135,171,77,35444.88
2024-08-01,P0135,180,50,37310.4
2024-09-01,P0135,156,50,32335.68
2024-10-01,P0135,175,69,36274.0
2024-11-01,P0135,179,40,37103.12
2024-12-01,P0135,166,46,34408.48
2025-01-01,P0135,144,56,29848.32
2025-02-01,P0135,194,42,40212.32
2025-03-01,P0135,163,64,33786.64
2025-04-01,P0135,175,39,36274.0
2025-05-01,P0135,147,88,30470.16
2025-06-01,P0135,140,74,29019.2
2025-07-01,P0135,153,74,31713.84
2025-08-01,P0135,184,20,38139.52
2025-09-01,P0135,173,71,35859.44
2025-10-01,P0135,173,53,35859.44
2025-11-01,P0135,195,77,40419.6
2025-12-01,P0135,150,63,31092.0
2023-01-01,P0136,253,39,889168.5
2023-02-01,P0136,275,64,966487.5
2023-03-01,P0136,273,65,959458.5
2023-04-01,P0136,209,78,734530.5
2023-05-01,P0136,212,46,745074.0
2023-06-01,P0136,270,36,948915.0
2023-07-01,P0136,237,56,832936.5
2023-08-01,P0136,228,22,801306.0
2023-09-01,P0136,228,77,801306.0
2023-10-01,P0136,229,44,804820.5
2023-11-01,P0136,230,68,808335.0
2023-12-01,P0136,191,62,671269.5
2024-01-01,P0136,220,43,773190.0
2024-02-01,P0136,229,84,804820.5
2024-03-01,P0136,186,84,653697.0
2024-04-01,P0136,280,89,984060.0
2024-05-01,P0136,248,66,871596.0
2024-06-01,P0136,196,61,688842.0
2024-07-01,P0136,305,25,1071922.5
2024-08-01,P0136,220,66,773190.0
2024-09-01,P0136,234,40,822393.0
2024-10-01,P0136,217,25,762646.5
2024-11-01,P0136,286,70,1005147.0
2024-12-01,P0136,237,46,832936.5
2025-01-01,P0136,205,51,720472.5
2025-02-01,P0136,140,82,492030.0
2025-03-01,P0136,247,27,868081.5
2025-04-01,P0136,262,69,920799.0
2025-05-01,P0136,206,78,723987.0
2025-06-01,P0136,279,34,980545.5
2025-07-01,P0136,242,23,850509.0
2025-08-01,P0136,199,55,699385.5
2025-09-01,P0136,203,37,713443.5
2025-10-01,P0136,202,61,709929.0
2025-11-01,P0136,181,60,636124.5
2025-12-01,P0136,254,82,892683.0
2023-01-01,P0137,438,81,66948.3
2023-02-01,P0137,534,45,81621.9
2023-03-01,P0137,543,39,82997.55
2023-04-01,P0137,527,35,80551.95
2023-05-01,P0137,452,71,69088.2
2023-06-01,P0137,648,39,99046.8
2023-07-01,P0137,504,42,77036.4
2023-08-01,P0137,537,47,82080.45
2023-09-01,P0137,436,23,66642.6
2023-10-01,P0137,527,88,80551.95
2023-11-01,P0137,503,88,76883.55
2023-12-01,P0137,678,24,103632.3
2024-01-01,P0137,596,49,91098.6
2024-02-01,P0137,674,66,103020.9
2024-03-01,P0137,622,67,95072.7
2024-04-01,P0137,529,90,80857.65
2024-05-01,P0137,629,77,96142.65
2024-06-01,P0137,512,31,78259.2
2024-07-01,P0137,509,53,77800.65
2024-08-01,P0137,621,41,94919.85
2024-09-01,P0137,486,35,74285.1
2024-10-01,P0137,532,41,81316.2
2024-11-01,P0137,419,49,64044.15
2024-12-01,P0137,550,74,84067.5
2025-01-01,P0137,590,53,90181.5
2025-02-01,P0137,406,69,62057.1
2025-03-01,P0137,487,70,74437.95
2025-04-01,P0137,524,71,80093.4
2025-05-01,P0137,611,27,93391.35
2025-06-01,P0137,547,56,83608.95
2025-07-01,P0137,558,67,85290.3
2025-08-01,P0137,480,90,73368.0
2025-09-01,P0137,644,52,98435.4
2025-10-01,P0137,339,62,51816.15
2025-11-01,P0137,532,51,81316.2
2025-12-01,P0137,567,39,86665.95
2023-01-01,P0138,397,54,1533972.27
2023-02-01,P0138,522,48,2016961.02
2023-03-01,P0138,541,66,2090375.31
2023-04-01,P0138,509,77,1966730.19
2023-05-01,P0138,473,85,1827629.43
2023-06-01,P0138,548,87,2117422.68
2023-07-01,P0138,560,53,2163789.6
2023-08-01,P0138,575,78,2221748.25
2023-09-01,P0138,559,34,2159925.69
2023-10-01,P0138,624,67,2411079.84
2023-11-01,P0138,589,55,2275842.99
2023-12-01,P0138,570,34,2202428.7
2024-01-01,P0138,581,66,2244931.71
2024-02-01,P0138,506,83,1955138.46
2024-03-01,P0138,259,20,1000752.69
2024-04-01,P0138,510,65,1970594.1
2024-05-01,P0138,506,52,1955138.46
2024-06-01,P0138,500,30,1931955.0
2024-07-01,P0138,585,48,2260387.35
2024-08-01,P0138,478,59,1846948.98
2024-09-01,P0138,526,64,2032416.66
2024-10-01,P0138,603,49,2329937.73
2024-11-01,P0138,519,24,2005369.29
2024-12-01,P0138,482,58,1862404.62
2025-01-01,P0138,641,65,2476766.31
2025-02-01,P0138,528,49,2040144.48
2025-03-01,P0138,548,50,2117422.68
2025-04-01,P0138,505,60,1951274.55
2025-05-01,P0138,592,75,2287434.72
2025-06-01,P0138,534,73,2063327.94
2025-07-01,P0138,439,67,1696256.49
2025-08-01,P0138,591,78,2283570.81
2025-09-01,P0138,390,38,1506924.9
2025-10-01,P0138,543,74,2098103.13
2025-11-01,P0138,467,43,1804445.97
2025-12-01,P0138,426,65,1646025.66
2023-01-01,P0139,350,41,42532.0
2023-02-01,P0139,400,70,48608.0
2023-03-01,P0139,371,65,45083.92
2023-04-01,P0139,321,88,39007.92
2023-05-01,P0139,415,62,50430.8
2023-06-01,P0139,408,69,49580.16
2023-07-01,P0139,397,38,48243.44
2023-08-01,P0139,333,62,40466.16
2023-09-01,P0139,443,70,53833.36
2023-10-01,P0139,324,25,39372.48
2023-11-01,P0139,310,85,37671.2
2023-12-01,P0139,402,31,48851.04
2024-01-01,P0139,367,20,44597.84
2024-02-01,P0139,379,61,46056.08
2024-03-01,P0139,432,76,52496.64
2024-04-01,P0139,278,90,33782.56
2024-05-01,P0139,331,84,40223.12
2024-06-01,P0139,371,26,45083.92
2024-07-01,P0139,320,21,38886.4
2024-08-01,P0139,324,59,39372.48
2024-09-01,P0139,395,65,48000.4
2024-10-01,P0139,408,84,49580.16
2024-11-01,P0139,361,85,43868.72
2024-12-01,P0139,347,45,42167.44
2025-01-01,P0139,401,55,48729.52
2025-02-01,P0139,302,30,36699.04
2025-03-01,P0139,401,70,48729.52
2025-04-01,P0139,340,28,41316.8
2025-05-01,P0139,351,77,42653.52
2025-06-01,P0139,430,72,52253.6
2025-07-01,P0139,399,56,48486.48
2025-08-01,P0139,480,54,58329.6
2025-09-01,P0139,345,50,41924.4
2025-10-01,P0139,321,36,39007.92
2025-11-01,P0139,431,20,52375.12
2025-12-01,P0139,428,80,52010.56
2023-01-01,P0140,291,61,1568632.59
2023-02-01,P0140,348,36,1875890.52
2023-03-01,P0140,226,52,1218250.74
2023-04-01,P0140,387,56,2086119.63
2023-05-01,P0140,410,88,2210100.9
2023-06-01,P0140,352,85,1897452.48
2023-07-01,P0140,447,82,2409549.03
2023-08-01,P0140,408,79,2199319.92
2023-09-01,P0140,408,54,2199319.92
2023-10-01,P0140,445,63,2398768.05
2023-11-01,P0140,275,52,1482384.75
2023-12-01,P0140,361,88,1945966.89
2024-01-01,P0140,293,65,1579413.57
2024-02-01,P0140,363,27,1956747.87
2024-03-01,P0140,310,71,1671051.9
2024-04-01,P0140,316,79,1703394.84
2024-05-01,P0140,456,85,2458063.44
2024-06-01,P0140,332,28,1789642.68
2024-07-01,P0140,361,52,1945966.89
2024-08-01,P0140,341,57,1838157.09
2024-09-01,P0140,461,75,2485015.89
2024-10-01,P0140,393,54,2118462.57
2024-11-01,P0140,357,57,1924404.93
2024-12-01,P0140,387,65,2086119.63
2025-01-01,P0140,366,39,1972919.34
2025-02-01,P0140,335,53,1805814.15
2025-03-01,P0140,345,90,1859719.05
2025-04-01,P0140,468,64,2522749.32
2025-05-01,P0140,305,35,1644099.45
2025-06-01,P0140,419,25,2258615.31
2025-07-01,P0140,229,75,1234422.21
2025-08-01,P0140,363,30,1956747.87
2025-09-01,P0140,353,64,1902842.97
2025-10-01,P0140,382,49,2059167.18
2025-11-01,P0140,370,55,1994481.3
2025-12-01,P0140,361,48,1945966.89
